gx,gy,gz,lin_acc_mag,gyro_mag,gyro_diff,lin_acc_diff,gyro_avg,gyro_var,lin_acc_avg,lin_acc_var,lin_ax_avg,lin_ay_avg,lin_az_avg,label
-16.6167,19.4863,-2.6851,0.0002,25.7496,0.2194,0.0,25.4625,0.0429,0.0002,0.0,-0.0001,0.0,0.0001,STILL
-16.3403,19.1203,-2.1512,0.0003,25.2431,0.5064,0.0,25.4137,0.05,0.0002,0.0,-0.0001,-0.0,0.0001,STILL
-16.166,19.1962,-2.7804,0.0004,25.25,0.0069,0.0001,25.4423,0.0358,0.0002,0.0,-0.0002,0.0,0.0001,STILL
-16.2515,19.5163,-3.6305,0.0003,25.655,0.405,0.0001,25.4856,0.0429,0.0003,0.0,-0.0002,0.0,0.0001,STILL
-16.2918,19.6225,-3.2326,0.0002,25.7082,0.0532,0.0001,25.5212,0.0512,0.0003,0.0,-0.0002,-0.0,0.0001,STILL
-16.4522,19.4042,-4.0173,0.0003,25.7553,0.0471,0.0001,25.5224,0.0517,0.0003,0.0,-0.0002,-0.0,0.0002,STILL
-16.293,18.939,-3.2201,0.0003,25.1896,0.5657,0.0,25.5117,0.0581,0.0003,0.0,-0.0002,-0.0001,0.0002,STILL
-16.4344,19.1106,-2.9073,0.0001,25.3724,0.1827,0.0002,25.5361,0.0477,0.0003,0.0,-0.0002,-0.0001,0.0001,STILL
-16.6194,19.001,-2.2102,0.0002,25.3402,0.0321,0.0001,25.4732,0.0486,0.0002,0.0,-0.0001,-0.0001,0.0001,STILL
-17.2018,18.9414,-2.1244,0.0002,25.6747,0.3345,0.0,25.4664,0.0457,0.0002,0.0,-0.0,-0.0001,0.0,STILL
-16.727,18.8625,-2.2308,0.0003,25.3094,0.3653,0.0001,25.3773,0.0259,0.0002,0.0,-0.0001,-0.0,-0.0,STILL
-16.3566,18.5525,-2.5659,0.0004,24.866,0.4434,0.0001,25.3125,0.067,0.0002,0.0,-0.0001,0.0,-0.0001,STILL
-16.2322,18.3795,-2.5527,0.0004,24.6537,0.2123,0.0,25.1688,0.1324,0.0003,0.0,-0.0001,-0.0,-0.0002,STILL
-15.6764,18.6661,-2.5672,0.0004,24.5105,0.1433,0.0,25.0028,0.1857,0.0003,0.0,-0.0002,-0.0001,-0.0002,STILL
-16.2255,18.761,-2.6725,0.0001,24.9476,0.4372,0.0003,24.8574,0.0749,0.0003,0.0,-0.0002,-0.0001,-0.0002,STILL
-16.4523,18.7369,-2.3411,0.0006,25.0446,0.0969,0.0004,24.8045,0.0382,0.0004,0.0,-0.0001,-0.0,-0.0001,STILL
-16.8056,18.5833,-2.1698,0.0006,25.149,0.1045,0.0,24.8611,0.058,0.0004,0.0,0.0,0.0,0.0001,STILL
-16.3382,19.1823,-1.8202,0.0005,25.2628,0.1138,0.0,24.9829,0.0668,0.0004,0.0,0.0002,0.0001,0.0002,STILL
-16.5456,19.0802,-1.9655,0.0007,25.3312,0.0685,0.0001,25.147,0.0195,0.0005,0.0,0.0002,0.0002,0.0004,STILL
-16.2364,18.9548,-1.6005,0.0005,25.0093,0.3219,0.0002,25.1594,0.0152,0.0006,0.0,0.0002,0.0003,0.0004,STILL
-16.4954,19.5076,-1.5992,0.0005,25.5969,0.5876,0.0,25.2699,0.0386,0.0005,0.0,0.0003,0.0003,0.0003,STILL
-16.6401,19.8467,-1.9293,0.0004,25.9712,0.3743,0.0001,25.4343,0.1071,0.0005,0.0,0.0002,0.0004,0.0001,STILL
-16.9652,19.7117,-1.6435,0.0004,26.059,0.0877,0.0,25.5935,0.1539,0.0005,0.0,0.0001,0.0004,0.0,STILL
-17.0378,19.1913,-1.6554,0.0004,25.7163,0.3426,0.0,25.6706,0.1372,0.0004,0.0,0.0001,0.0004,-0.0001,STILL
-17.1021,18.8343,-1.1618,0.0003,25.4669,0.2495,0.0001,25.7621,0.0497,0.0004,0.0,0.0,0.0003,-0.0001,STILL
-16.9192,18.8862,-1.342,0.0004,25.3918,0.075,0.0,25.7211,0.07,0.0004,0.0,-0.0001,0.0003,-0.0002,STILL
-16.4228,18.7558,-2.1548,0.0004,25.0226,0.3692,0.0001,25.5313,0.119,0.0004,0.0,-0.0002,0.0003,-0.0001,STILL
-16.4508,18.7109,-1.3489,0.0004,24.9508,0.0718,0.0001,25.3097,0.0816,0.0004,0.0,-0.0002,0.0002,-0.0,STILL
-16.6169,18.975,-0.7166,0.0005,25.2326,0.2817,0.0001,25.213,0.0404,0.0004,0.0,-0.0002,0.0001,0.0001,STILL
-16.5404,18.1081,-2.3889,0.0003,24.6413,0.5913,0.0002,25.0478,0.0656,0.0004,0.0,-0.0002,0.0,0.0001,STILL
-16.1698,18.1958,-2.3892,0.0004,24.4593,0.182,0.0001,24.8613,0.0764,0.0004,0.0,-0.0002,-0.0001,0.0002,STILL
-16.2421,18.1723,-2.6114,0.0005,24.5124,0.053,0.0,24.7593,0.0851,0.0004,0.0,-0.0001,-0.0002,0.0002,STILL
-16.3124,19.2566,-2.7985,0.0002,25.3918,0.8794,0.0003,24.8475,0.15,0.0004,0.0,-0.0001,-0.0002,0.0002,STILL
-16.2437,19.0928,-2.9638,0.0013,25.2423,0.1495,0.0011,24.8494,0.1515,0.0005,0.0,-0.0,-0.0001,0.0003,STILL
-16.1512,18.7805,-3.1867,0.0014,24.9744,0.2679,0.0001,24.9161,0.1415,0.0008,0.0,0.0,-0.0,0.0006,STILL
-16.1772,18.7869,-3.365,0.0008,25.0194,0.045,0.0005,25.0281,0.0894,0.0008,0.0,0.0001,0.0001,0.0007,STILL
-16.3699,19.2076,-3.3138,0.0003,25.4536,0.4342,0.0006,25.2163,0.037,0.0008,0.0,0.0,0.0002,0.0007,STILL
-16.5178,19.1036,-3.6292,0.0004,25.5138,0.0602,0.0001,25.2407,0.048,0.0008,0.0,-0.0,0.0003,0.0006,STILL
-16.5799,18.936,-3.7002,0.0011,25.4393,0.0746,0.0007,25.2801,0.0543,0.0008,0.0,-0.0,0.0002,0.0001,STILL
-16.3076,19.1207,-3.2539,0.0015,25.3402,0.099,0.0004,25.3533,0.031,0.0008,0.0,-0.0,0.0002,-0.0004,STILL
-16.1649,19.159,-3.1469,0.0014,25.2641,0.0761,0.0001,25.4022,0.0079,0.0009,0.0,-0.0,0.0003,-0.0008,STILL
-15.2663,19.4366,-2.655,0.0012,24.8574,0.4067,0.0002,25.283,0.0525,0.0011,0.0,-0.0,0.0003,-0.0006,STILL
-14.7755,19.3305,-2.6178,0.0047,24.4712,0.3862,0.0036,25.0744,0.1302,0.002,2e-06,0.0,0.0001,0.0004,STILL
-15.6048,19.1332,-2.638,0.0065,24.8304,0.3592,0.0018,24.9527,0.1006,0.003,5e-06,0.0001,-0.0001,0.0019,STILL
-16.5495,18.9972,-3.4354,0.0062,25.4279,0.5975,0.0003,24.9702,0.1154,0.004,5e-06,0.0002,-0.0005,0.0034,STILL
-17.2521,18.8634,-4.0545,0.0047,25.8824,0.4545,0.0015,25.0938,0.2493,0.0047,4e-06,0.0003,-0.0008,0.0046,STILL
-17.0985,18.8219,-3.8624,0.0038,25.7205,0.1619,0.001,25.2665,0.2869,0.0052,1e-06,0.0003,-0.001,0.0051,STILL
-17.0288,18.5857,-2.5055,0.0024,25.3315,0.389,0.0014,25.4385,0.1316,0.0047,2e-06,0.0003,-0.0012,0.0046,STILL
-16.9668,18.3748,-2.2919,0.0017,25.1149,0.2166,0.0007,25.4954,0.0753,0.0038,3e-06,0.0002,-0.001,0.0036,STILL
-17.0391,18.7873,-2.8773,0.001,25.5259,0.411,0.0007,25.515,0.0742,0.0027,2e-06,0.0001,-0.0009,0.0026,STILL
-16.5781,18.8486,-2.3987,0.0006,25.2162,0.3097,0.0004,25.3818,0.0473,0.0019,1e-06,0.0001,-0.0007,0.0017,STILL
-16.85,19.057,-2.344,0.0008,25.5458,0.3295,0.0002,25.3469,0.0285,0.0013,0.0,0.0001,-0.0007,0.001,STILL
-16.4081,18.9237,-2.297,0.0008,25.1518,0.394,0.0,25.3109,0.0348,0.001,0.0,0.0001,-0.0006,0.0005,STILL
