gx,gy,gz,lin_acc_mag,gyro_mag,gyro_diff,lin_acc_diff,gyro_avg,gyro_var,lin_acc_avg,lin_acc_var,lin_ax_avg,lin_ay_avg,lin_az_avg,label
511.983,58.8263,25.3625,0.366,515.9752,2.2615,0.003,522.285,19.4371,0.3729,4.8e-05,-0.062,-0.166,0.3254,ROTATE
511.9833,45.7391,58.2431,0.3531,517.3115,1.3364,0.0129,520.4994,18.068,0.3664,5.2e-05,-0.0601,-0.1382,0.3316,ROTATE
511.9835,46.1726,79.5726,0.3396,520.1835,2.8719,0.0135,519.1276,7.644,0.3594,0.000133,-0.0585,-0.1115,0.3348,ROTATE
511.9837,25.2068,73.8144,0.3417,517.8912,2.2923,0.0021,517.9196,1.8754,0.3539,0.000146,-0.0579,-0.0862,0.3367,ROTATE
511.9839,-9.6127,69.9421,0.3504,516.8286,1.0626,0.0087,517.638,2.0141,0.3502,8.9e-05,-0.0583,-0.0654,0.3379,ROTATE
511.984,-64.1495,64.3756,0.3585,519.9875,3.1589,0.0081,518.4405,1.9212,0.3487,5e-05,-0.0589,-0.0457,0.3396,ROTATE
511.9841,-129.979,62.7755,0.3502,531.9426,11.9551,0.0083,521.3667,29.5653,0.3481,4.6e-05,-0.0584,-0.0254,0.3411,ROTATE
511.9841,-158.7926,38.6891,0.3279,537.438,5.4954,0.0223,524.8176,69.0344,0.3457,0.000108,-0.0559,-0.0023,0.3393,ROTATE
511.9842,-178.506,16.0044,0.3106,542.4467,5.0086,0.0173,529.7287,97.4774,0.3395,0.000313,-0.0504,0.0219,0.332,ROTATE
511.9843,-209.4204,-3.7465,0.3115,553.1716,10.7249,0.0009,536.9973,121.276,0.3317,0.000385,-0.0417,0.052,0.3208,ROTATE
511.9843,-245.8863,-26.244,0.3272,568.5743,15.4028,0.0157,546.7147,168.4043,0.3255,0.000207,-0.0315,0.0855,0.3078,ROTATE
511.9843,-261.6247,-51.1796,0.3516,577.2303,8.6559,0.0245,555.7722,228.9637,0.3258,0.000222,-0.0216,0.1197,0.2982,ROTATE
511.9843,-228.456,-73.3468,0.3712,565.4201,11.8102,0.0195,561.3686,149.0323,0.3344,0.000558,-0.0131,0.1507,0.2954,ROTATE
511.9844,-182.0898,-94.9212,0.3676,551.6292,13.791,0.0036,563.2051,93.023,0.3458,0.000535,-0.006,0.1782,0.2947,ROTATE
511.9844,-149.875,-108.4682,0.3476,544.3857,7.2434,0.02,561.4479,140.6347,0.353,0.000248,-0.0004,0.199,0.2906,ROTATE
511.9844,-134.1656,-108.0777,0.3278,540.1937,4.1921,0.0198,555.7718,188.6077,0.3532,0.000242,0.0042,0.2132,0.2803,ROTATE
511.9844,-132.6169,-102.5965,0.319,538.7405,1.4532,0.0088,548.0739,95.2688,0.3466,0.000432,0.0074,0.2231,0.2635,ROTATE
511.9844,-128.8841,-98.9741,0.325,537.1545,1.5859,0.006,542.4207,26.9786,0.3374,0.00032,0.0092,0.2317,0.2432,ROTATE
511.9844,-118.4323,-102.8855,0.3272,535.4808,1.6738,0.0021,539.191,9.2213,0.3293,9.3e-05,0.0102,0.2404,0.2231,ROTATE
511.9844,-101.8302,-114.5866,0.3182,534.4413,1.0395,0.0089,537.2021,4.3807,0.3235,1.6e-05,0.0106,0.2485,0.2054,ROTATE
511.9844,-92.2517,-120.4911,0.3011,534.0005,0.4408,0.0171,535.9635,3.1068,0.3181,8.4e-05,0.0104,0.2543,0.1898,ROTATE
511.9844,-84.542,-115.0179,0.2814,531.5115,2.489,0.0197,534.5177,3.4382,0.3106,0.000297,0.0097,0.256,0.1746,ROTATE
511.9844,-76.2398,-95.4956,0.2678,526.3648,5.1467,0.0136,532.3597,10.6849,0.2991,0.00049,0.0086,0.2535,0.1575,ROTATE
511.9844,-68.4919,-70.3277,0.2672,521.311,5.0538,0.0006,529.5258,25.1206,0.2871,0.000394,0.0072,0.2497,0.1404,ROTATE
511.9844,-47.9779,-47.4434,0.2728,516.4114,4.8995,0.0056,525.9198,41.6825,0.278,0.000159,0.0066,0.2472,0.1261,ROTATE
511.9844,-17.4198,-26.1266,0.2719,512.9464,3.465,0.0009,521.709,44.5541,0.2722,2.6e-05,0.007,0.2476,0.1114,ROTATE
511.9844,14.2829,-18.0607,0.2853,512.5019,0.4445,0.0135,517.9071,27.8362,0.273,4.3e-05,0.0087,0.2539,0.0974,ROTATE
511.9844,50.7982,-15.061,0.2918,514.7187,2.2168,0.0065,515.5779,10.1375,0.2778,8.5e-05,0.0109,0.2635,0.0827,ROTATE
511.9844,19.1386,-37.7613,0.3202,513.7316,0.9871,0.0284,514.062,1.9477,0.2884,0.00031,0.0141,0.2786,0.0608,ROTATE
511.9844,-31.261,-77.9591,0.3401,518.8284,5.0967,0.0199,514.5454,5.1538,0.3019,0.000614,0.0192,0.2954,0.0291,ROTATE
511.9844,-75.1557,-81.4454,0.3193,523.8413,5.0129,0.0208,516.7244,17.1772,0.3114,0.000405,0.0228,0.3061,0.0,ROTATE
511.9844,-96.4652,-72.9876,0.3153,526.0805,2.2392,0.004,519.4401,23.7436,0.3173,0.000237,0.0256,0.3121,-0.0268,ROTATE
511.9844,-97.7596,-83.8463,0.3196,527.9348,1.8542,0.0043,522.0834,26.7305,0.3229,7.7e-05,0.0283,0.3163,-0.0516,ROTATE
511.9844,-82.2233,-108.9489,0.3306,529.8666,1.9318,0.011,525.3103,14.4828,0.325,8.3e-05,0.0297,0.3153,-0.0709,ROTATE
