gx,gy,gz,lin_acc_mag,gyro_mag,gyro_diff,lin_acc_diff,gyro_avg,gyro_var,lin_acc_avg,lin_acc_var,lin_ax_avg,lin_ay_avg,lin_az_avg,label
-17.6393,18.2711,-3.0125,0.0,25.5745,0.1779,0.0001,25.4898,0.006,0.0002,0.0,0.0001,-0.0001,0.0,STILL1
-17.9583,18.1825,-3.0475,0.0001,25.737,0.1625,0.0001,25.5216,0.0157,0.0001,0.0,0.0,-0.0001,0.0,STILL1
-17.7698,18.0617,-2.5067,0.0001,25.4612,0.2758,0.0001,25.5319,0.0138,0.0001,0.0,-0.0,-0.0,0.0,STILL1
-17.7814,18.3056,-2.5366,0.0003,25.6458,0.1846,0.0001,25.563,0.0151,0.0001,0.0,-0.0001,0.0,0.0001,STILL1
-18.0252,18.5757,-2.9824,0.0002,26.0549,0.4091,0.0,25.6947,0.0406,0.0002,0.0,-0.0001,0.0,0.0001,STILL1
-17.7764,18.2387,-3.0234,0.0003,25.6474,0.4075,0.0,25.7093,0.0379,0.0002,0.0,-0.0002,-0.0,0.0001,STILL1
-17.5023,17.8378,-2.9344,0.0004,25.1621,0.4853,0.0001,25.5943,0.0844,0.0003,0.0,-0.0002,-0.0,0.0001,STILL1
-17.9206,17.8828,-3.0006,0.0005,25.494,0.3319,0.0001,25.6009,0.0829,0.0003,0.0,-0.0003,-0.0001,0.0002,STILL1
-17.7896,18.4812,-2.2099,0.0004,25.747,0.253,0.0001,25.6211,0.0863,0.0004,0.0,-0.0003,-0.0001,0.0002,STILL1
-17.8005,18.4631,-2.3648,0.0005,25.7553,0.0082,0.0001,25.5612,0.0487,0.0004,0.0,-0.0003,-0.0001,0.0002,STILL1
-18.0185,18.3017,-1.9668,0.0003,25.7583,0.003,0.0002,25.5833,0.0545,0.0004,0.0,-0.0003,-0.0001,0.0002,STILL1
-17.7898,18.4726,-2.0953,0.0003,25.7314,0.0268,0.0,25.6972,0.0104,0.0004,0.0,-0.0003,-0.0001,0.0002,STILL1
-18.1975,18.2875,-2.2825,0.0002,25.8996,0.1682,0.0001,25.7783,0.0038,0.0003,0.0,-0.0002,-0.0001,0.0002,STILL1
