gx,gy,gz,lin_acc_mag,gyro_mag,gyro_diff,lin_acc_diff,gyro_avg,gyro_var,lin_acc_avg,lin_acc_var,lin_ax_avg,lin_ay_avg,lin_az_avg,label
-14.5987,18.9448,-29.876,0.0099,38.2701,6.7336,0.0027,29.9491,21.5133,0.0128,4e-06,-0.0077,-0.003,-0.0017,TRANSLATE
-15.6758,18.1371,-41.9727,0.0172,48.3362,10.0661,0.0073,34.411,66.1452,0.0131,6e-06,-0.0018,-0.0054,-0.0015,TRANSLATE
-13.175,18.8471,-57.0594,0.0283,61.5189,13.1826,0.0111,41.5474,147.4807,0.016,4.3e-05,0.0066,-0.0058,-0.0014,TRANSLATE
-12.8432,18.7965,-70.9881,0.0391,74.5491,13.0302,0.0108,50.8422,242.6109,0.0214,0.000118,0.0165,-0.0041,-0.0014,TRANSLATE
-15.7433,18.0091,-72.9843,0.0438,76.8042,2.2551,0.0047,59.8957,220.9082,0.0277,0.000163,0.0264,-0.001,-0.0017,TRANSLATE
-14.2915,18.2729,-61.9124,0.0477,66.1157,10.6884,0.0039,65.4648,104.0977,0.0352,0.000123,0.035,0.0016,-0.0016,TRANSLATE
-15.4363,18.8058,-50.1581,0.057,55.7474,10.3684,0.0093,66.947,62.1087,0.0432,9e-05,0.0429,0.0043,-0.0017,TRANSLATE
-15.0241,19.4259,-53.1639,0.0679,58.5619,2.8145,0.0109,66.3557,69.9281,0.0511,0.000105,0.0501,0.0086,-0.0017,TRANSLATE
-13.6505,20.4345,-66.2468,0.0815,70.6579,12.096,0.0136,65.5774,59.5978,0.0596,0.00019,0.0567,0.0157,-0.0016,TRANSLATE
-13.6048,19.9694,-83.8162,0.0931,87.2297,16.5718,0.0116,67.6625,123.8064,0.0695,0.000268,0.0634,0.0253,-0.0015,TRANSLATE
-13.9994,19.5724,-97.7904,0.0979,100.7077,13.478,0.0048,74.5809,293.8604,0.0795,0.000234,0.07,0.0355,-0.0019,TRANSLATE
-15.7464,18.0017,-109.0105,0.0928,111.6033,10.8956,0.0051,85.7521,372.2561,0.0867,0.000117,0.0746,0.0432,-0.0019,TRANSLATE
-14.9596,15.9982,-121.7146,0.0822,123.6697,12.0664,0.0106,98.7736,342.382,0.0895,4.2e-05,0.0768,0.0455,-0.0018,TRANSLATE
-15.5365,16.458,-129.4623,0.066,131.4258,7.7561,0.0162,110.9272,249.806,0.0864,0.00013,0.0753,0.0408,-0.0018,TRANSLATE
-13.2135,16.6507,-135.2292,0.0528,136.8897,5.4639,0.0132,120.8592,173.657,0.0784,0.000282,0.0705,0.0309,-0.0015,TRANSLATE
-12.6521,17.1862,-138.6959,0.0418,140.3282,3.4384,0.011,128.7833,105.4564,0.0671,0.000347,0.0626,0.0186,-0.0007,TRANSLATE
-10.6154,17.0302,-141.4348,0.0352,142.8514,2.5233,0.0066,135.033,46.9502,0.0556,0.000286,0.0534,0.0066,0.0001,TRANSLATE
-13.4517,17.5617,-143.4385,0.0297,145.1343,2.2829,0.0055,139.3259,23.1036,0.0451,0.000169,0.0436,-0.0025,0.0008,TRANSLATE
-13.0989,16.8962,-149.1321,0.0246,150.6567,5.5224,0.0052,143.1721,21.5057,0.0368,9.7e-05,0.0348,-0.0083,0.0015,TRANSLATE
-10.3916,17.9701,-153.34,0.0206,154.7387,4.082,0.004,146.7419,27.6262,0.0304,5.7e-05,0.0264,-0.0124,0.0021,TRANSLATE
-8.2883,18.5042,-151.0064,0.0229,152.3615,2.3772,0.0023,149.1485,19.9231,0.0266,2.8e-05,0.0179,-0.0156,0.0028,TRANSLATE
-7.7619,17.6502,-144.9207,0.0286,146.1978,6.1637,0.0057,149.8178,13.2858,0.0253,1.2e-05,0.0077,-0.0177,0.0034,TRANSLATE
-6.2032,16.8796,-136.9585,0.0362,138.1341,8.0637,0.0076,148.4178,34.2406,0.0266,3e-05,-0.003,-0.0198,0.0036,TRANSLATE
-8.6313,17.6943,-123.723,0.0459,125.2796,12.8545,0.0098,143.3423,114.5531,0.0308,8.6e-05,-0.0147,-0.0221,0.0041,TRANSLATE
-10.1551,17.9335,-112.1441,0.057,114.022,11.2575,0.011,135.199,194.1997,0.0381,0.000149,-0.0268,-0.0241,0.0045,TRANSLATE
-9.8928,20.2031,-106.034,0.0658,108.3939,5.6281,0.0088,126.4055,201.666,0.0467,0.000182,-0.0382,-0.0256,0.0043,TRANSLATE
-10.983,20.4781,-96.146,0.0812,98.9142,9.4797,0.0155,116.9488,185.0433,0.0572,0.000244,-0.0494,-0.0281,0.0041,TRANSLATE
-13.3677,21.2262,-77.3136,0.0991,81.2813,17.6329,0.0179,105.5782,220.4242,0.0698,0.000348,-0.0622,-0.0311,0.004,TRANSLATE
-16.366,19.3497,-47.2634,0.1177,53.6292,27.6521,0.0186,91.2481,477.1845,0.0842,0.000487,-0.0762,-0.0353,0.0031,TRANSLATE
-16.974,19.7298,-0.9732,0.1383,26.0448,27.5844,0.0206,73.6527,914.1496,0.1004,0.000661,-0.0923,-0.0393,0.0022,TRANSLATE
-19.0167,19.4182,53.4183,0.1541,59.9351,33.8903,0.0158,63.9609,616.4628,0.1181,0.000684,-0.1099,-0.0427,0.0012,TRANSLATE
-21.3415,19.5252,108.4096,0.1618,112.2022,52.2671,0.0078,66.6185,830.4984,0.1342,0.000536,-0.1261,-0.0455,0.0,TRANSLATE
-24.092,18.7139,153.2277,0.1618,156.235,44.0327,0.0001,81.6093,2168.9988,0.1467,0.000285,-0.1385,-0.0483,-0.0007,TRANSLATE
-22.8611,18.9274,185.7947,0.1591,188.1503,31.9153,0.0026,108.5135,3558.7832,0.155,7.8e-05,-0.1467,-0.0501,-0.001,TRANSLATE
-23.0982,20.045,200.8857,0.1543,203.2004,15.0501,0.0049,143.9446,2736.3242,0.1582,1.2e-05,-0.1495,-0.0516,-0.001,TRANSLATE
-23.4348,20.8485,194.3586,0.1472,196.8734,6.3271,0.007,171.3322,1135.0122,0.1568,3.1e-05,-0.1476,-0.0529,-0.0005,TRANSLATE
-22.5729,20.4382,169.2588,0.1368,171.9761,24.8972,0.0104,183.287,292.9067,0.1518,8.1e-05,-0.1424,-0.0526,0.0001,TRANSLATE
-24.5739,19.7474,139.0039,0.1213,142.5339,29.4422,0.0155,180.5468,471.1984,0.1438,0.000182,-0.1359,-0.0454,0.0004,TRANSLATE
-22.9779,20.1792,108.0969,0.1001,112.3393,30.1946,0.0213,165.3846,1160.1969,0.1319,0.000376,-0.126,-0.0331,0.0006,TRANSLATE
-20.4948,20.8902,81.2119,0.0791,86.3239,26.0154,0.021,142.0093,1577.9055,0.1169,0.00061,-0.1129,-0.0205,0.0008,TRANSLATE
-13.8302,26.9497,61.3883,0.0547,68.4549,17.8689,0.0244,116.3256,1398.29,0.0984,0.000857,-0.0963,-0.0082,0.0007,TRANSLATE
-9.4142,32.6941,51.4637,0.0422,61.6932,6.7618,0.0125,94.269,889.3426,0.0795,0.000836,-0.0788,0.0022,0.0022,TRANSLATE
-12.272,30.7584,53.1054,0.0246,62.5848,0.8917,0.0176,78.2792,368.5462,0.0601,0.000713,-0.0593,0.007,0.0034,TRANSLATE
-14.2426,29.2817,49.228,0.0132,59.0226,3.5622,0.0114,67.6159,96.9852,0.0428,0.000533,-0.0403,0.008,0.0043,TRANSLATE
-13.0097,29.0973,38.9324,0.0183,50.3154,8.7073,0.0051,60.4142,34.9847,0.0306,0.000241,-0.0235,0.0098,0.005,TRANSLATE
-12.2577,28.3559,29.3397,0.02,42.6043,7.711,0.0018,55.2441,58.762,0.0237,9.9e-05,-0.0103,0.0114,0.0054,TRANSLATE
-14.3499,26.4066,22.7218,0.0218,37.6764,4.928,0.0017,50.4407,89.0964,0.0196,1.4e-05,0.0007,0.0137,0.0037,TRANSLATE
-18.2175,24.0753,16.1243,0.0229,34.227,3.4494,0.0011,44.7691,80.0106,0.0192,1.1e-05,0.0085,0.0154,0.0026,TRANSLATE
-17.5583,23.6321,12.6026,0.0226,32.0249,2.2021,0.0003,39.3696,42.7062,0.0211,3e-06,0.0129,0.0161,0.0015,TRANSLATE
-17.7279,23.3588,9.2852,0.025,30.7592,1.2657,0.0024,35.4584,18.2743,0.0225,3e-06,0.0162,0.0152,0.0005,TRANSLATE
-17.6948,23.0152,7.2594,0.0259,29.925,0.8342,0.001,32.9225,7.7543,0.0236,2e-06,0.0184,0.0145,-0.0003,TRANSLATE
-17.9121,22.634,5.8075,0.0258,29.4427,0.4823,0.0002,31.2758,2.9446,0.0244,2e-06,0.0202,0.0135,-0.0007,TRANSLATE
-17.7766,21.9885,3.9241,0.0255,28.5464,0.8962,0.0003,30.1396,1.4017,0.025,1e-06,0.0214,0.0126,-0.001,TRANSLATE
-17.7463,22.1783,2.0018,0.0251,28.4748,0.0716,0.0004,29.4296,0.741,0.0255,0.0,0.0226,0.0117,-0.0012,TRANSLATE
